Latitude,Longitude,LeadLevel,Month,SalesPrice,LoanAmount,CensusBlock,InService,DistToBoundary
43.022834,-83.664544,0,175,35000,35000,0.002818182,1,7881.203648
43.012469,-83.728681,0.019276481,212,35000,35000,0.002782609,1,2076.768775
42.995368,-83.654794,0,25,35000,35000,0.002777778,1,2262.105906
43.02006,-83.711174,0,167,35000,35000,0.00275,1,5041.907167
43.03059,-83.705036,0,114,35000,35000,0.002571429,1,6953.57981
43.17605,-83.752152,0,138,35000,35000,0.0025,0,36030.94228
43.170441,-83.751572,0,100,35000,35000,0.0025,0,33999.08693
43.1703,-83.751343,0,90,35000,35000,0.0025,0,33935.98143
43.059019,-83.653702,0,44,35000,35000,0.0025,1,730.32869
42.991487,-83.659369,0,101,35000,35000,0.002434783,1,1794.112421
43.020265,-83.682723,0,180,35000,35000,0.002409091,1,11865.81992
43.032361,-83.704728,0,16,35000,35000,0.002333333,1,7279.430433
42.995956,-83.735886,0,142,35000,35000,0.002230769,1,229.5029632
43.019549,-83.661788,0,176,35000,35000,0.002185185,1,7152.662229
42.988777,-83.702382,0,3,35000,35000,0.002178571,1,2798.521019
43.182669,-83.737018,0,124,35000,35000,0.002,0,37832.40069
42.920411,-83.692175,0,184,35000,35000,0.002,0,15585.84924
43.032439,-83.672924,0,13,35000,35000,0.002,1,8953.377544
43.023014,-83.66558,0,190,35000,35000,0.002,1,8153.715497
43.03401,-83.663624,0,35,35000,35000,0.002,1,7032.867788
43.017911,-83.755265,0,114,35000,35000,0.002,0,4807.415629
43.02115,-83.757373,0,117,35000,35000,0.002,0,4587.576223
43.023585,-83.713294,0,150,35000,35000,0.002,1,4307.238698
43.079643,-83.744953,0,167,35000,35000,0.002,0,3479.941898
43.035697,-83.642095,0,151,35000,35000,0.002,1,1744.608882
43.069651,-83.730344,0,85,35000,35000,0.002,1,815.7243795
43.012647,-83.665792,0.073853958,196,35000,35000,0.001894737,1,6558.235939
43.005235,-83.684647,0.012393631,217,35000,35000,0.001777778,1,8579.96575
43.025044,-83.723996,0.016591416,202,35000,35000,0.00175,1,1501.972563
43.025044,-83.723996,0,139,35000,35000,0.00175,1,1501.972563
43.025956,-83.725923,0,77,35000,35000,0.001666667,1,1191.1103
43.030792,-83.733943,0,93,35000,35000,0.001636364,1,1292.398421
43.030835,-83.736709,0,117,35000,35000,0.001636364,1,657.1056418
43.035479,-83.640173,0,127,35000,35000,0.001526316,1,1265.564618
43.068727,-83.613536,0,149,35000,35000,0.0015,0,3504.075481
42.986748,-83.661427,0,176,35000,35000,0.00145,1,1726.74283
43.069914,-83.72938,0,84,35000,35000,0.0014,1,1074.007269
42.992689,-83.686299,0,16,35000,35000,0.001333333,1,4043.499654
43.007939,-83.737302,0,112,35000,35000,0.001333333,1,440.2446516
43.001706,-83.736725,0,15,35000,35000,0.001333333,1,243.1040543
43.001694,-83.737329,0,16,35000,35000,0.001333333,1,181.1614412
43.021544,-83.728064,0,129,35000,35000,0.001192308,1,585.6396414
43.035702,-83.714873,0,44,35000,35000,0.001166667,1,4926.348828
43.049224,-83.645424,0.003707375,204,35000,35000,0.001090909,1,590.1824175
42.98498,-83.710535,0.014404209,216,35000,35000,0.0010625,1,1449.232427
43.006597,-83.736026,0,75,35000,35000,0.001055556,1,873.8981966
42.983777,-83.704354,0,189,35000,35000,0.00102381,1,984.8140336
42.983675,-83.702969,0,134,35000,35000,0.00102381,1,941.8254003
43.123275,-83.574677,0.005846915,204,35000,35000,0.001,0,25128.73699
43.006931,-83.690976,0.018409088,210,35000,35000,0.001,1,9301.090105
43.029915,-83.669879,0,53,35000,35000,0.001,1,9182.806392
42.99173,-83.690475,0,58,35000,35000,0.001,1,3763.436051
43.02867,-83.718011,0,8,35000,35000,0.001,1,3503.890406
42.982575,-83.650943,0,75,35000,35000,0.001,0,731.0131238
43.021079,-83.63573,0,95,35000,35000,0.001,1,180.8187288
43.041859,-83.647913,0,53,35000,35000,9.00E-04,1,3191.606428
43.044851,-83.638306,0,129,35000,35000,9.00E-04,1,635.6457701
43.056573,-83.731357,0,135,35000,35000,9.00E-04,1,581.3307567
42.998766,-83.728932,0,131,35000,35000,0.000833333,1,1676.566772
43.045382,-83.6524,0,99,35000,35000,8.00E-04,1,2032.713375
43.052155,-83.652062,0,89,35000,35000,0.000777778,1,368.3194295
42.90583,-83.691951,0,75,35000,35000,0.00075,0,19267.87596
43.06626,-83.7431,0,94,35000,35000,0.00075,0,2482.5155
42.950951,-83.697586,0,180,35000,35000,0.000727273,0,9266.152703
42.950951,-83.697586,0,137,35000,35000,0.000727273,0,9266.152703
42.950951,-83.697586,0,65,35000,35000,0.000727273,0,9266.152703
42.951457,-83.693263,0,143,35000,35000,0.000727273,0,9137.649693
42.951488,-83.700914,0,169,35000,35000,0.000727273,0,8373.274076
43.053448,-83.716077,0,26,35000,35000,0.000727273,1,4649.687738
43.019339,-83.697728,0,153,35000,35000,0.000714286,1,8630.44793
43.00522,-83.717437,0,56,35000,35000,0.000666667,1,5409.005895
43.003569,-83.723876,0,132,35000,35000,0.000666667,1,3609.493422
43.022721,-83.657932,0,185,35000,35000,0.000631579,1,6113.48743
43.071491,-83.647885,0,38,35000,35000,6.00E-04,0,519.8019806
43.01505,-83.639136,0.073056394,195,35000,35000,0.000578947,1,1149.793475
42.995757,-83.730212,0,166,35000,35000,0.000545455,1,753.5824481
43.039315,-83.743873,0,132,35000,35000,0.000538462,0,1453.620471
42.988828,-83.658276,0,165,35000,35000,0.000533333,1,1272.50979
43.013095,-83.766856,0,166,35000,35000,5.00E-04,0,7330.202446
43.03243,-83.659495,0,17,35000,35000,5.00E-04,1,6383.110055
43.029302,-83.658964,0,65,35000,35000,5.00E-04,1,6271.337472
43.041855,-83.619863,0,29,35000,35000,5.00E-04,0,3418.193972
42.965471,-83.71016,0,147,35000,35000,5.00E-04,0,3189.114811
43.043408,-83.622945,0,113,35000,35000,5.00E-04,0,2870.158554
43.044546,-83.617272,0,149,35000,35000,5.00E-04,0,2628.955113
43.045902,-83.618446,0,12,35000,35000,5.00E-04,0,2053.837241
43.046278,-83.624577,0,38,35000,35000,5.00E-04,0,1795.737585
43.046278,-83.624577,0,38,35000,35000,5.00E-04,0,1795.737585
43.068285,-83.670425,0,53,35000,35000,0.0004875,1,2816.205185
43.036424,-83.665609,0,68,35000,35000,0.000428571,1,6588.183193
43.060437,-83.702534,0,104,35000,35000,4.00E-04,1,5473.259875
43.050028,-83.742717,0,104,35000,35000,0.000333333,0,2486.407968
42.975588,-83.704314,0,185,35000,35000,0.000333333,0,1999.407282
42.983639,-83.64631,0.006876838,206,35000,35000,0.000333333,0,1963.316053
42.986668,-83.643025,0,31,35000,35000,0.000333333,0,1023.988771
42.986668,-83.643025,0,12,35000,35000,0.000333333,0,1023.988771
42.984168,-83.685973,0,159,35000,35000,0.000333333,1,938.5951335
43.046082,-83.653492,0,93,35000,35000,0.000277778,1,1880.602964
43.039716,-83.637869,0.006717069,208,35000,35000,0.00025,1,521.8238035
43.052599,-83.646159,0,21,35000,35000,2.00E-04,0,641.0767375
43.053593,-83.646451,0,128,35000,35000,2.00E-04,0,582.6770559
43.083767,-83.602652,0,79,35000,35000,0.000111111,0,9136.626663
43.081854,-83.616102,0,10,35000,35000,0.000111111,0,6515.606064
43.028667,-83.689557,0,161,35000,35000,8.00E-05,1,10792.54071
43.183181,-83.895991,0,104,35000,35000,0,0,58605.69088
42.813818,-83.851947,0,30,35000,35000,0,0,55612.15788
42.813818,-83.851947,0,21,35000,35000,0,0,55612.15788
43.137885,-83.794417,0,24,35000,35000,0,0,28099.71053
43.031971,-83.524607,0,190,35000,35000,0,0,26595.7657
43.138867,-83.687034,0.01539509,217,35000,35000,0,0,22999.86065
43.045327,-83.820164,0,188,35000,35000,0,0,21133.43195
42.963332,-83.576281,0,9,35000,35000,0,0,20371.91556
42.963427,-83.576708,0,19,35000,35000,0,0,20254.71234
43.038161,-83.816834,0,34,35000,35000,0,0,19891.73828
42.963435,-83.578432,0,25,35000,35000,0,0,19846.83454
43.035222,-83.813648,0,46,35000,35000,0,0,18986.29028
43.035222,-83.813648,0,45,35000,35000,0,0,18986.29028
43.035222,-83.813648,0,45,35000,35000,0,0,18986.29028
43.035222,-83.813648,0,44,35000,35000,0,0,18986.29028
43.035222,-83.813648,0,42,35000,35000,0,0,18986.29028
43.035222,-83.813648,0,40,35000,35000,0,0,18986.29028
43.035222,-83.813648,0,34,35000,35000,0,0,18986.29028
43.035222,-83.813648,0,33,35000,35000,0,0,18986.29028
43.008305,-83.819623,0,95,35000,35000,0,0,18459.78007
43.030141,-83.806695,0,123,35000,35000,0,0,17129.50193
42.968265,-83.589282,0,75,35000,35000,0,0,16455.48284
43.121065,-83.652411,0,89,35000,35000,0,0,16291.9815
43.121065,-83.652411,0,6,35000,35000,0,0,16291.9815
42.969253,-83.591436,0,147,35000,35000,0,0,15777.51179
43.118947,-83.691031,0,53,35000,35000,0,0,15767.33925
43.030816,-83.799996,0,20,35000,35000,0,0,15357.26982
42.942197,-83.65356,0,139,35000,35000,0,0,14497.59268
42.943079,-83.659228,0,119,35000,35000,0,0,14187.6542
42.943344,-83.65381,0,121,35000,35000,0,0,14077.83364
42.943451,-83.65821,0,67,35000,35000,0,0,14056.67603
43.09118,-83.591683,0,142,35000,35000,0,0,13115.9038
43.002622,-83.795491,0,133,35000,35000,0,0,12880.6844
43.014406,-83.787511,0.047167034,195,35000,35000,0,0,12874.75472
42.966502,-83.819787,0,76,35000,35000,0,0,12795.07109
43.001201,-83.796491,0,151,35000,35000,0,0,12597.71044
43.068605,-83.579326,0,181,35000,35000,0,0,11886.42984
43.068926,-83.778646,0,106,35000,35000,0,0,11282.21538
42.957642,-83.643691,0,154,35000,35000,0,0,9278.32369
43.101164,-83.671072,0,38,35000,35000,0,0,9167.790979
43.10279,-83.734752,0,57,35000,35000,0,0,8988.985984
42.995186,-83.78053,0,149,35000,35000,0,0,8660.400906
43.04276,-83.771012,0,7,35000,35000,0,0,8236.93365
43.088872,-83.621111,0,181,35000,35000,0,0,8208.764799
43.029571,-83.665349,0,45,35000,35000,0,1,7976.328054
43.029571,-83.665349,0,28,35000,35000,0,1,7976.328054
43.097454,-83.687209,0,96,35000,35000,0,0,7907.673282
43.09697,-83.687421,0,194,35000,35000,0,0,7732.481808
43.09697,-83.687421,0,130,35000,35000,0,0,7732.481808
43.055799,-83.592228,0,46,35000,35000,0,0,7601.369316
43.003845,-83.609507,0,75,35000,35000,0,0,6801.922382
43.057166,-83.595928,0,134,35000,35000,0,0,6646.912673
43.096688,-83.719836,0,25,35000,35000,0,0,6326.052728
42.961079,-83.703602,0,174,35000,35000,0,0,5328.004691
42.987727,-83.75387,0,161,35000,35000,0,0,5106.722979
43.065447,-83.605587,0,75,35000,35000,0,0,4790.946222
42.96803,-83.677354,0.013356261,208,35000,35000,0,0,4651.105809
43.064292,-83.606107,0,25,35000,35000,0,0,4560.997175
42.969026,-83.676746,0,135,35000,35000,0,0,4544.892305
43.082323,-83.632007,0,47,35000,35000,0,0,4474.860222
43.078981,-83.633428,0,16,35000,35000,0,0,3650.554589
43.041384,-83.65096,0,23,35000,35000,0,1,3439.004741
43.055002,-83.607839,0.009854807,207,35000,35000,0,0,3420.11384
43.041716,-83.653186,0,92,35000,35000,0,1,3383.235021
43.072148,-83.617453,0,130,35000,35000,0,0,3343.339459
43.065397,-83.747094,0,3,35000,35000,0,0,3001.711651
43.071972,-83.619317,0,143,35000,35000,0,0,2966.449709
42.969127,-83.690065,0,4,35000,35000,0,0,2711.892465
43.062,-83.747909,0,82,35000,35000,0,0,2700.87098
42.988139,-83.696234,0,160,35000,35000,0,1,2540.286603
43.035668,-83.626215,0.012618488,200,35000,35000,0,0,2466.359323
43.039186,-83.626572,0,147,35000,35000,0,0,2451.909475
43.067792,-83.617605,0,175,35000,35000,0,0,2429.809645
42.969807,-83.706329,0,155,35000,35000,0,0,2340.843711
43.044616,-83.652796,0,85,35000,35000,0,1,2328.837637
43.060329,-83.746605,0,44,35000,35000,0,0,2303.3776
42.975662,-83.673984,0,50,35000,35000,0,0,2265.307193
42.975714,-83.671524,0,96,35000,35000,0,0,2258.483653
43.011475,-83.747345,0,175,35000,35000,0,0,2087.118056
43.079727,-83.737808,0,56,35000,35000,0,0,2067.647234
42.977259,-83.663178,0,9,35000,35000,0,0,1721.615444
43.046815,-83.738688,0,13,35000,35000,0,0,1425.5121
42.977402,-83.685348,0,128,35000,35000,0,0,1323.22769
43.058158,-83.618405,0,146,35000,35000,0,0,1095.4714
43.036,-83.631778,0.071970166,196,35000,35000,0,0,983.6292847
43.052454,-83.633501,0,82,35000,35000,0,0,850.5887559
43.053164,-83.642992,0.01233645,215,35000,35000,0,0,841.5179859
42.978993,-83.687333,0,110,35000,35000,0,0,805.0656849
42.9792,-83.70707,0,192,35000,35000,0,0,671.6033809
43.026849,-83.734874,0,110,35000,35000,0,1,470.1481901
43.032615,-83.637061,0,107,35000,35000,0,1,385.873686
43.026955,-83.72714,0.024800534,210,34986,34986,0.0048,1,1263.294945
43.069119,-83.616057,0,142,34976,34976,0,0,2997.707896
43.030667,-83.733531,0,100,34972,34972,0.001636364,1,1411.36634
43.029366,-83.720135,0,77,34960,34960,0.008954545,1,3175.924516
43.024535,-83.716389,0,29,34946,34946,0.001333333,1,3485.464997
43.044679,-83.649326,0,143,34938,34938,0.023481481,1,2239.791473
43.089963,-83.710652,0,38,34920,34920,0,0,4287.564425
42.996441,-83.668181,0,155,34901,34901,0.0077375,1,4751.746945
43.061064,-83.65167,0,95,34901,34901,0.00052,1,168.6819337
42.920666,-83.705568,0,90,34900,34900,0.069,0,12819.89715
42.923265,-83.706338,0,85,34900,34900,0.069,0,12012.15593
42.924979,-83.705887,0,77,34900,34900,0.069,0,11687.95428
42.998397,-83.737488,0,17,34900,34900,0.0575,1,146.4044551
43.020009,-83.659948,0,160,34900,34900,0.037918919,1,6659.461052
42.99315,-83.685585,0,28,34900,34900,0.016,1,4199.436597
42.964558,-83.729795,0,161,34900,34900,0.012,0,649.4562162
43.012145,-83.717283,0,33,34900,34900,0.010363636,1,4798.937408
42.985546,-83.667427,0,24,34900,34900,0.008928571,1,1304.794542
43.022591,-83.724108,0,34,34900,34900,0.00775,1,1493.41451
42.98498,-83.71303,0.007305208,200,34900,34900,0.007247059,0,1459.781052
42.98498,-83.71303,0,184,34900,34900,0.007247059,0,1459.781052
43.033897,-83.647863,0,18,34900,34900,0.0068,1,3282.416511
43.031618,-83.732337,0,126,34900,34900,0.006695652,1,1611.511268
43.044531,-83.724073,0,104,34900,34900,0.006352941,1,2462.731818
43.015788,-83.667092,0,169,34900,34900,0.005928571,1,7459.578193
43.037572,-83.637431,0.008118732,218,34900,34900,0.004,1,414.2516341
42.997733,-83.730007,0.019964212,221,34900,34900,0.0032,1,1203.369668
43.010778,-83.728213,0,150,34900,34900,0.002571429,1,2620.51029
43.024832,-83.708848,0.022904752,195,34900,34900,0.0025,1,5504.680745
43.030044,-83.636507,0,153,34900,34900,0.001769231,1,262.9779009
43.008825,-83.675887,0,13,34900,34900,0.00146875,1,8634.321979
43.020876,-83.728619,0,160,34900,34900,0.001192308,1,594.031084
42.967716,-83.666747,0.015654672,222,34900,34900,0.001,0,5194.129488
43.002125,-83.71411,0.015524229,221,34900,34900,0.0009375,1,5146.221671
42.96735,-83.700685,0,159,34900,34900,6.00E-04,0,4082.270325
43.005746,-83.734949,0,117,34900,34900,4.00E-04,1,1227.467121
43.039751,-83.636166,0,178,34900,34900,0.00025,1,66.44531442
43.083794,-83.600428,0,89,34900,34900,0.000111111,0,9562.013188
42.943896,-83.576665,0,10,34900,34900,0,0,24421.82679
43.009011,-83.818778,0,65,34900,34900,0,0,18492.54281
43.013096,-83.794842,0,1,34900,34900,0,0,14751.73443
43.075899,-83.785025,0,151,34900,34900,0,0,13744.61481
42.968005,-83.819148,0,30,34900,34900,0,0,12627.61262
42.967438,-83.816927,0,17,34900,34900,0,0,12031.85427
42.96805,-83.816742,0,24,34900,34900,0,0,11983.79884
43.004973,-83.693341,0,4,34900,34900,0,1,8634.166849
43.072729,-83.618653,0,146,34900,34900,0,0,3293.124444
43.037729,-83.743439,0,7,34900,34900,0,0,1010.082075
43.062279,-83.620759,0,149,34900,34900,0,0,577.486207
43.024583,-83.736521,0,165,34900,34900,0,0,458.9830401
43.035642,-83.665537,0,95,34876,34876,0.00075,1,6806.078948
43.066215,-83.720307,0,51,34875,34875,5.00E-04,1,3482.706814
43.003052,-83.597202,0,153,34874,34874,0,0,10102.09773
43.021375,-83.661943,0,145,34850,34850,0.002818182,1,7189.443356
43.015039,-83.637048,0,171,34850,34850,0.002074074,1,591.8929776
43.035628,-83.646256,0,103,34821,34821,0.00425,1,2829.887615
43.023693,-83.663923,0,192,34815,34815,0.001857143,1,7680.657836
43.035023,-83.639635,0,5,34808,34808,0.001830303,1,1127.011754
43.014415,-83.667742,0,164,34800,34800,0.009342857,1,7331.684984
42.965018,-83.586107,0,42,34800,34800,0,0,17773.03304
42.996505,-83.693803,0,108,34788,34788,0.005533333,1,5578.704019
43.055358,-83.645943,0.012768659,222,34784,34784,5.88E-05,0,93.2299337
43.025044,-83.723996,0,10,34770,34770,0.00175,1,1501.972563
42.96987,-83.710692,0.009466879,202,34760,34760,0.000333333,0,1616.187943
43.029622,-83.711775,0,53,34746,34746,0.008166667,1,5151.046077
42.962676,-83.577631,0,27,34733,34733,0,0,20167.85842
43.032317,-83.721727,0,5,34731,34731,0.016466667,1,3558.156796
43.012999,-83.744051,0,8,34721,34721,0,0,1334.086292
43.135437,-83.564267,0,161,34710,34710,0.001,0,30359.43653
42.984023,-83.659385,0,170,34706,34706,0.004652174,1,722.5975656
42.987979,-83.635668,0,152,34686,34686,0,0,2186.107077
43.000992,-83.721995,0,66,34660,34660,4.00E-04,1,3602.715444
43.00356,-83.792907,0,59,34644,34644,0,0,12820.589
43.005055,-83.732026,0,22,34630,34630,4.00E-04,1,1707.798991
43.063155,-83.714856,0,13,34600,34600,0.0013,1,4506.319617
42.996769,-83.73635,0,9,34600,34600,0.00125,1,429.8526059
42.996769,-83.73635,0,7,34600,34600,0.00125,1,429.8526059
43.042758,-83.728938,0,41,34600,34600,2.00E-04,1,1149.013711
43.017231,-83.713639,0,29,34581,34581,0.005625,1,4726.206604
43.059111,-83.658806,0,110,34578,34578,0.000692308,1,2093.054181
43.065526,-83.702301,0,187,34553,34553,0,1,3620.720391
42.966495,-83.818257,0,45,34550,34550,0,0,12385.5686
43.08138,-83.742345,0,150,34550,34550,0,0,3305.332237
43.074303,-83.712627,0,17,34546,34546,0.0094,1,448.1694661
43.054288,-83.723919,0,144,34537,34537,0.000272727,1,2557.999842
43.04911,-83.641241,0,101,34525,34525,0.002620192,1,638.9345522
42.992098,-83.683736,0,5,34520,34520,0.0015,1,3786.33857
42.951488,-83.700914,0,173,34511,34511,0.000727273,0,8373.274076
42.990051,-83.704993,0,134,34500,34500,0.069771429,1,3273.735844
42.986478,-83.670401,0,46,34500,34500,0.040666667,1,1658.187382
43.028171,-83.664155,0,4,34500,34500,0.040636364,1,7666.86298
43.024139,-83.66072,0.013234412,218,34500,34500,0.011666667,1,6810.705694
43.016291,-83.721139,0,124,34500,34500,0.006375,1,3181.999453
43.049294,-83.726827,0,69,34500,34500,0.004181818,1,1756.785671
43.023523,-83.754945,0,183,34500,34500,0.004,0,3605.765267
43.050932,-83.761762,0,116,34500,34500,0.003,0,6806.909079
43.020295,-83.681465,0,2,34500,34500,0.002079545,1,11581.10062
43.02007,-83.729288,0,144,34500,34500,0.001192308,1,604.2987339
43.000492,-83.732206,0,186,34500,34500,0.001142857,1,1493.708192
43.082228,-83.742599,0,181,34500,34500,6.00E-04,0,3575.895114
43.059311,-83.74544,0,54,34500,34500,0.000333333,0,2012.157675
42.986988,-83.646432,0,117,34500,34500,0.000333333,0,909.3070418
42.959717,-83.702479,0,127,34500,34500,0,0,5907.544886
43.021863,-83.758473,0,173,34500,34500,0,0,4718.678645
42.975071,-83.667222,0,103,34500,34500,0,0,2512.990336
42.975077,-83.666856,0,124,34500,34500,0,0,2511.350062
42.978721,-83.687549,0,11,34500,34500,0,0,745.077446
43.023307,-83.741325,0,127,34467,34467,0.000285714,0,1356.399618
43.019273,-83.663351,0.015518913,216,34440,34440,0.006259259,1,7546.458398
43.032415,-83.674262,0,88,34400,34400,0.002,1,9200.981274
43.026726,-83.736539,0,32,34400,34400,0.001583333,1,267.6089911
43.179096,-83.895008,0.011644036,200,34400,34400,0,0,57418.20749
43.063702,-83.610837,0,157,34400,34400,0,0,3279.138284
43.006216,-83.728734,0,175,34374,34374,0.003,1,2678.741623
43.061989,-83.651238,0,28,34366,34366,0.001111111,1,44.77982295
43.040834,-83.726224,0,117,34365,34365,0.01755814,1,1859.64894
43.017651,-83.642321,0,189,34359,34359,0.001102564,1,1967.083513
43.029311,-83.719968,0,59,34308,34308,0.008954545,1,3198.486908
42.993069,-83.746905,0,194,34303,34303,0.0135,0,2555.625479
43.092312,-83.699405,0,161,34294,34294,0.001,0,6119.016848
43.014945,-83.816835,0,151,34270,34270,0,0,19816.31549
42.985272,-83.670318,0.010737373,206,34262,34262,0.005,1,1218.334829
43.047825,-83.71428,0,167,34257,34257,0.000333333,1,5103.118309
43.015847,-83.664624,0.005926755,204,34250,34250,0.001166667,1,6943.407537
43.029084,-83.669093,0,115,34250,34250,0.000714286,1,8980.571529
43.181069,-83.738879,0,167,34242,34242,0.002,0,37298.75719
43.017342,-83.667166,0.016008807,200,34233,34233,0.005106061,1,7814.592014
